date_start,date_end,pollster,poll_sponsor,poll_type,poll_subject,question_text,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,poll_url
2020-04-10,2020-04-15,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1015,32.0,32.0,26.0,10.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
2020-04-13,2020-04-15,NBC/Wall Street Journal,,0,1,"How do you feel about the possibility that you or someone in your immediate family might catch the coronavirus -- very worried, somewhat worried, not too worried or not worried at all?",rv,all,900,33.0,40.0,18.0,7.0,https://www.documentcloud.org/documents/6842659-200203-NBCWSJ-April-Poll-4-19-20-Release.html
2020-04-10,2020-04-15,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1015,45.0,39.0,12.0,5.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
2020-04-10,2020-04-15,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1015,46.0,33.0,15.0,6.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
2020-04-09,2020-04-14,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1003,46.0,34.0,14.0,7.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.14.20.pdf
2020-04-09,2020-04-14,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1003,31.0,32.0,25.0,12.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.14.20.pdf
2020-04-11,2020-04-14,Civiqs,Daily Kos,0,1,"How worried are you that you, personally, will become sick with the coronavirus?",a,all,1600,16.0,39.0,29.0,15.0,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_04_p837y2s.pdf
2020-04-12,2020-04-14,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing coronavirus?",a,all,1500,23.0,45.0,23.0,9.0,https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf
2020-04-14,2020-04-14,Data for Progress,,0,1,How worried are you personally about experiencing coronavirus (COVID-19)?,a,all,940,35.75,38.67,17.25,8.32,https://docs.google.com/spreadsheets/d/1KKNL9a_uVJK36tOaR9_Eepcw4bKWrwTew85dwGyY_S0/edit
2020-04-07,2020-04-14,Firehouse Strategies/Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,861,31.4,40.8,21.9,5.5,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-16-2020
2020-04-10,2020-04-14,SurveyMonkey,Fortune,0,1,How worried are you that you or someone in your family will become sick from the coronavirus?,a,all,5755,38.0,35.0,21.0,5.0,https://www.surveymonkey.com/curiosity/fortune-poll-coronavirus-airlines/
2020-04-09,2020-04-14,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1003,44.0,40.0,10.0,6.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.14.20.pdf
2020-04-08,2020-04-13,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1006,45.0,38.0,10.0,7.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.13.20.pdf
2020-04-11,2020-04-13,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,2013,59.0,30.0,8.0,3.0,https://theharrispoll.com/wp-content/uploads/2020/04/Wave-2-7_tabs_rev.pdf
2020-04-08,2020-04-13,SSRS,,0,1,How worried are you that you or someone in your family will contract the coronavirus?,a,all,1001,26.0,48.0,21.0,5.0,https://ssrs.com/wp-content/uploads/2020/04/SSRS-Coronavirus-Probability-Panel-Data-4.27.20-V2.pdf
2020-04-08,2020-04-13,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1006,47.0,34.0,12.0,7.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.13.20.pdf
2020-04-08,2020-04-13,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1006,33.0,32.0,23.0,12.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.13.20.pdf
2020-04-09,2020-04-12,Léger,Association for Canadian Studies,0,1,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,a,all,1012,32.0,40.0,17.0,10.0,https://leger360.com/wp-content/uploads/2020/04/COVID-19-Tracking-Study-April-14-2020.pdf
2020-04-06,2020-04-12,Gallup,,0,1,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",a,all,7931,12.0,45.0,33.0,10.0,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
2020-04-09,2020-04-12,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1012,28.0,39.0,19.0,12.0,https://leger360.com/wp-content/uploads/2020/04/COVID-19-Tracking-Study-April-14-2020.pdf
2020-04-10,2020-04-12,Gallup,,0,1,How worried are you that you will -- get the coronavirus (COVID-19)?,a,all,2448,12.0,45.0,33.0,10.0,https://news.gallup.com/poll/308504/fear-covid-illness-financial-harm.aspx
2020-04-10,2020-04-12,YouGov,Huffington Post,0,1,How concerned are you that you or someone in your family will contract the coronavirus?,a,all,1000,35.0,39.0,14.0,8.0,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e18a0c5b63c5b58734d00.pdf
2020-04-10,2020-04-12,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,65.0,21.0,3.0,2.0,https://morningconsult.com/wp-content/uploads/2020/04/200430_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-04-08,2020-04-11,TargetSmart,,0,1,"And thinking now about the coronavirus outbreak, how worried are you that you or someone in your family will contract the coronavirus - very worried, somewhat worried, not too worried, or not worried at all?",rv,all,1200,34.0,40.0,19.0,6.0,https://insights.targetsmart.com/Analysis/covid_national_survey_april_2020/covid_toplines.pdf
2020-04-07,2020-04-10,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1005,47.0,36.0,11.0,6.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.10.20.pdf
2020-04-09,2020-04-10,Ipsos (online),USA Today,0,1,"Thinking about the coronavirus or COVID-19 outbreak, how much concern, if any, do you have about the following items? Someone I know will be diagnosed",a,all,1005,28.0,33.0,17.0,11.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_usa_today_coronavirus_w2_041320.pdf
2020-04-07,2020-04-10,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1005,35.0,32.0,23.0,10.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.10.20.pdf
2020-04-04,2020-04-10,Firehouse Strategies/Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,958,29.7,44.4,19.7,5.9,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020
2020-04-07,2020-04-10,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1005,44.0,40.0,11.0,5.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.10.20.pdf
2020-04-07,2020-04-09,YouGov,CBS News,0,1,"Are you concerned, or not concerned, about yourself personally or a close family member getting the coronavirus?",a,all,2025,35.0,42.0,16.0,7.0,https://drive.google.com/file/d/1Hgp-3ol9cEvQXjuoaRrMJf1rlJWJSZRO/view
2020-04-08,2020-04-09,Ipsos (online),ABC News,0,1,How concerned are you that you or someone you know will be infected with the coronavirus?,a,all,512,43.0,43.0,11.0,3.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline-abc-coronavirus-041020_.pdf
2020-04-05,2020-04-09,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1018,46.0,39.0,11.0,4.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.09.20.pdf
2020-04-05,2020-04-09,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1018,35.0,35.0,22.0,9.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.09.20.pdf
2020-04-05,2020-04-09,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1018,48.0,36.0,11.0,5.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.09.20.pdf
2020-04-03,2020-04-08,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1022,45.0,41.0,11.0,4.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.08.20.pdf
2020-04-03,2020-04-08,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1022,34.0,35.0,23.0,8.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.08.20.pdf
2020-04-03,2020-04-08,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1022,49.0,33.0,13.0,5.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.08.20.pdf
2020-04-03,2020-04-07,Monmouth U.,,0,1,"How concerned are you about someone in your family becoming seriously ill from the coronavirus outbreak – very concerned, somewhat concerned, not too concerned, or not at all concerned?",a,all,857,50.0,33.0,9.0,7.0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_041320.pdf/
2020-04-02,2020-04-07,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1007,33.0,36.0,22.0,9.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.07.20.pdf
2020-04-04,2020-04-07,Fox News,,0,1,How concerned are you personally about catching coronavirus?,rv,all,1107,39.0,37.0,18.0,6.0,https://www.scribd.com/document/455760294/Fox-News-Poll-April-4-7-2020
2020-04-05,2020-04-07,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing coronavirus?",a,all,1500,27.0,42.0,23.0,8.0,https://docs.cdn.yougov.com/ogvntw3mu9/econTabReport.pdf
2020-04-03,2020-04-07,Climate Nexus,,0,1,How worried are you about each of the following as a result of the spread of the coronavirus? You or someone in your family getting sick from the coronavirus,a,all,3933,43.0,35.0,12.0,7.0,https://climatecommunication.yale.edu/wp-content/uploads/2020/04/americans-risk-perceptions-and-emotional-responses-to-covid-19-april-2020.pdf
2020-04-02,2020-04-07,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1007,45.0,38.0,12.0,5.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.07.20.pdf
2020-04-04,2020-04-07,Fox News,,0,0,The coronavirus pandemic will lead to an economic recession in the United States: How concerned are you about...,rv,all,1107,61.0,29.0,5.0,3.0,https://www.scribd.com/document/455760294/Fox-News-Poll-April-4-7-2020
2020-04-02,2020-04-07,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1007,49.0,33.0,13.0,5.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.07.20.pdf
2020-04-01,2020-04-06,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1003,49.0,34.0,12.0,4.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.06.20.pdf
2020-04-01,2020-04-06,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1003,31.0,37.0,24.0,8.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.06.20.pdf
2020-04-02,2020-04-06,Quinnipiac,,0,1,"How concerned are you that you or someone you know will be infected with the coronavirus: very concerned, somewhat concerned, not so concerned, or not concerned at all?",rv,all,2077,50.0,35.0,10.0,5.0,https://poll.qu.edu/national/release-detail?ReleaseID=3658
2020-04-01,2020-04-06,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1003,42.0,40.0,14.0,4.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.06.20.pdf
2020-04-03,2020-04-05,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1000,27.0,37.0,20.0,13.0,https://leger360.com/wp-content/uploads/2020/04/COVID-19-Tracking-Study-April-7-2020.pdf
2020-04-03,2020-04-05,Hart Research Associates,"Center for American Progress Action Fund,Protect Our Care",0,1,How worried are you that you or someone in your immediate family will get the coronavirus?,rv,all,1003,47.0,36.0,13.0,4.0,https://cdn.americanprogressaction.org/content/uploads/sites/2/2020/04/13082915/FI12875-National-States-11.pdf
2020-04-03,2020-04-05,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,72.0,20.0,3.0,1.0,https://morningconsult.com/wp-content/uploads/2020/04/200409_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf
2020-04-03,2020-04-05,Léger,Association for Canadian Studies,0,1,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,a,all,1000,31.0,38.0,15.0,13.0,https://leger360.com/wp-content/uploads/2020/04/COVID-19-Tracking-Study-April-7-2020.pdf
2020-04-03,2020-04-05,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,1993,63.0,29.0,6.0,3.0,https://theharrispoll.com/wp-content/uploads/2020/04/j17063-QCovid-PropWtd-Tables-Wave6-6-05-Apr-2020v2.pdf
2020-04-03,2020-04-04,YouGov,Huffington Post,0,1,How concerned are you that you or someone in your family will contract the coronavirus?,a,all,1000,46.0,33.0,13.0,5.0,https://big.assets.huffingtonpost.com/athena/files/2020/04/07/5e8cfcd3c5b62459a9308880.pdf
2020-03-28,2020-04-04,Firehouse Strategies/Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,1095,32.2,44.0,16.8,6.1,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020
2020-03-31,2020-04-03,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,997,48.0,36.0,11.0,5.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.03.20.pdf
2020-03-31,2020-04-03,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,997,32.0,38.0,22.0,8.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.03.20.pdf
2020-03-31,2020-04-03,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,997,45.0,40.0,12.0,3.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.03.20.pdf
2020-04-02,2020-04-03,Change Research,CNBC,0,0,"Thinking about the impact of the coronavirus, how serious are your concerns about each of the following? - A recession",lv,all,1200,50.0,28.0,20.0,3.0,https://drive.google.com/file/d/11tr43zskMeuEcZmhrdqfSdVd2nxfkHyR/view
2020-03-30,2020-04-02,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1008,49.0,34.0,12.0,5.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.02.20.pdf
2020-03-30,2020-04-02,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1008,33.0,33.0,24.0,9.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.02.20.pdf
2020-04-01,2020-04-02,Ipsos (online),ABC News,0,1,How concerned are you that you or someone you know will be infected with the coronavirus?,a,all,559,50.0,39.0,9.0,2.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline-abc-coronavirus-trend-wave-3.pdf
2020-03-30,2020-04-02,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1008,45.0,40.0,13.0,2.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.02.20.pdf
2020-03-27,2020-04-01,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1010,47.0,34.0,13.0,6.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.01.20.pdf
2020-03-27,2020-04-01,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1010,32.0,30.0,27.0,11.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.01.20.pdf
2020-03-31,2020-04-01,YouGov,CBS News,0,1,"Are you concerned, or not concerned, about yourself personally or a close family member getting the coronavirus?",a,all,2236,32.0,43.0,17.0,8.0,https://drive.google.com/file/d/1bgUZsCC8uuAtPUlEgfFySkFuKl-oYjDK/view
2020-03-27,2020-04-01,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1010,45.0,40.0,12.0,3.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.01.20.pdf
2020-03-31,2020-04-01,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,69.0,20.0,3.0,2.0,https://morningconsult.com/wp-content/uploads/2020/04/2003128_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-03-26,2020-03-31,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1017,30.0,30.0,28.0,12.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F03.31.20.pdf
2020-03-27,2020-03-31,YouGov,Huffington Post,0,1,How concerned are you that you or someone in your family will contract the coronavirus?,a,all,1000,38.0,41.0,13.0,6.0,https://big.assets.huffingtonpost.com/athena/files/2020/04/02/5e861523c5b6a9491832d32d.pdf
2020-03-26,2020-03-31,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1017,44.0,34.0,15.0,7.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F03.31.20.pdf
2020-03-29,2020-03-31,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing coronavirus?",a,all,1500,24.0,41.0,26.0,8.0,https://docs.cdn.yougov.com/p8nwhxp50n/econTabReport.pdf
2020-03-25,2020-03-30,Kaiser Family Foundation,,0,0,"How worried, if at all, are you that the U.S. economy will head into a recession because of the coronavirus pandemic?",a,all,1226,40.0,39.0,15.0,5.0,https://www.kff.org/wp-content/uploads/2020/04/Kaiser-Health-Tracking-Poll_Early-April_Full-Topline_FINAL.pdf
2020-03-28,2020-03-30,Civiqs,Daily Kos,0,1,"How worried are you that you, personally, will become sick with the coronavirus?",a,all,1505,19.0,41.0,27.0,11.0,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_03B_x2nf9sb.pdf
2020-03-25,2020-03-30,Kaiser Family Foundation,,0,1,"How worried, if at all, are you that you or someone in your family will get sick from the Coronavirus?",a,all,1226,28.0,24.0,17.0,24.0,https://www.kff.org/wp-content/uploads/2020/04/Kaiser-Health-Tracking-Poll_Early-April_Full-Topline_FINAL.pdf
2020-03-26,2020-03-30,YouGov,American Enterprise Institute,0,1,"How worried, if at all, are you about the possibility that you or someone in your immediate family might catch the Coronavirus (COVID-19)?",a,all,2560,29.0,41.0,21.0,9.0,https://www.aei.org/wp-content/uploads/2020/04/APS-Mar-2020-Topline-Questionnaire.pdf
2020-03-25,2020-03-30,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1017,31.0,33.0,26.0,11.0,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.30.20.pdf
2020-03-25,2020-03-30,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1017,46.0,34.0,13.0,7.0,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.30.20.pdf
2020-03-27,2020-03-29,Léger,Association for Canadian Studies,0,1,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,a,all,1004,30.0,38.0,18.0,11.0,https://leger360.com/wp-content/uploads/2020/03/COVID-19-Tracking-Study-March-31-Final.pdf
2020-03-27,2020-03-29,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1004,25.0,38.0,22.0,12.0,https://leger360.com/wp-content/uploads/2020/03/COVID-19-Tracking-Study-March-31-Final.pdf
2020-03-26,2020-03-29,AP-NORC,,0,1,How worried are you about you or someone in your family being infected with … The coronavirus,a,all,1057,50.0,34.0,13.0,3.0,http://www.apnorc.org/PDFs/March%20Omnibus%202020/topline_gov.pdf
2020-03-26,2020-03-29,AP-NORC,,0,0,How concerned are you that the coronavirus outbreak will hurt each of the following? The economy overall,a,all,1057,73.0,22.0,4.0,1.0,http://www.apnorc.org/PDFs/March%20Omnibus%202020/topline_economy.pdf
2020-03-27,2020-03-29,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,67.0,22.0,3.0,2.0,https://morningconsult.com/wp-content/uploads/2020/03/2003102_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-03-21,2020-03-28,Firehouse Strategies/Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,1156,27.4,39.2,24.0,9.1,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020
2020-03-26,2020-03-28,RMG Research,ScottRasmussen.com,0,1,How worried are you that the Coronavirus will cause serious health issues for you or a member of your immediate family?,rv,all,1000,36.0,43.0,16.0,5.0,https://scottrasmussen.com/38-fear-economic-impact-of-pandemic-more-than-health-concerns/
2020-03-24,2020-03-27,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1022,45.0,36.0,13.0,7.0,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.27.20.pdf
2020-03-24,2020-03-27,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1022,30.0,35.0,24.0,10.0,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.27.20.pdf
2020-03-23,2020-03-26,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1005,44.0,36.0,13.0,7.0,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.26.20.pdf
2020-03-23,2020-03-26,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1005,29.0,33.0,28.0,10.0,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.26.20.pdf
2020-03-24,2020-03-26,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,70.0,20.0,3.0,2.0,https://morningconsult.com/wp-content/uploads/2020/03/200394_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf
